,place_id,name,5min % high A.C.,15min % high A.C.,25min % high A.C.,Buurt,Wijk,geometry,WKT_LNG_LAT,pressure 5min,pressure 15min,pressure 25min,5min % high A.C. Category,15min % high A.C. Category,25min % high A.C. Category,pressure 5min Category,pressure 15min Category,pressure 25min Category,Combined Category 5min,Combined Category 15min,Combined Category 25min,total_points,within_5min,within_15min,within_25min,percent_within_5min,percent_within_15min,percent_within_25min
160,ChIJQ78EbQ0JxkcRlTWIzW1ltKA,SSGEastern Dockland Apartments Amsterdam,19.405117449978302,25.84879222331512,25.718249504466524,Bedrijvengebied Zeeburgerkade,Oostelijk Havengebied,POINT (4.93295 52.36696),"POLYGON((4.931586 52.366569,4.932096 52.366572,4.932371 52.36655,4.939465 52.366648,4.946146 52.366676,4.949988 52.366706,4.951887 52.367003,4.951878 52.367412,4.94613 52.367362,4.942486 52.367309,4.939478 52.367286,4.934198 52.367244,4.931989 52.367236,4.931586 52.366569))",27.390286685303927,12344.163514772788,26093.936413966996,Medium,High,Medium,Low,Low,Low,Medium AC + Low Pressure (Opportunity),High AC + Low Pressure (Potential),Medium AC + Low Pressure (Opportunity),91,1,14,24,1.098901098901099,15.384615384615385,26.373626373626376
161,ChIJQQnar8YJxkcRvUSlBsi-QTk,W Amsterdam,15.949234298487386,21.272229236498003,25.537171317883754,Spuistraat-Zuid,Burgwallen-Nieuwe Zijde,POINT (4.890005899999999 52.3727871),"POLYGON((4.888855 52.37326,4.888822 52.373147,4.888766 52.373038,4.888509 52.372324,4.888126 52.370301,4.887828 52.368803,4.88784 52.368764,4.887851 52.368726,4.88806 52.368499,4.88854 52.36813,4.889018 52.368517,4.889104 52.368601,4.889189 52.368703,4.889254 52.368804,4.889303 52.368908,4.889353 52.36935,4.88951 52.36971,4.889708 52.370094,4.890062 52.370551,4.8902 52.370688,4.890319 52.370838,4.890595 52.371316,4.890643 52.371422,4.890671 52.37153,4.890679 52.371644,4.890646 52.372251,4.890605 52.372643,4.890573 52.372947,4.890589 52.373174,4.888855 52.37326))",15127.672696376692,74340.58586855231,122382.68535876773,Medium,Low,Medium,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),8186,646,3242,4669,7.891522110921084,39.60420229660396,57.03640361592963
162,ChIJQWzaMpYLxkcRNbma_pnJHkE,Jaz in the City Amsterdam,22.364000293744574,23.475351252339415,21.53800538349583,Hoofdcentrum-Zuidoost,Amstel III/Bullewijk,POINT (4.9388064 52.314370999999994),"POLYGON((4.94021 52.319335,4.939588 52.319121,4.940335 52.318304,4.940328 52.318247,4.940312 52.318204,4.940254 52.318104,4.940128 52.317811,4.939995 52.317472,4.939834 52.317121,4.938045 52.316507,4.938121 52.316384,4.938656 52.315799,4.938741 52.315637,4.938727 52.315093,4.935232 52.31389,4.936355 52.312665,4.936116 52.312582,4.936571 52.31211,4.937991 52.310475,4.941598 52.311684,4.942527 52.310729,4.946359 52.312063,4.943971 52.314672,4.943924 52.31482,4.943948 52.314881,4.94382 52.315024,4.943717 52.315138,4.943616 52.315135,4.942965 52.315758,4.942979 52.315832,4.942951 52.31597,4.941952 52.317458,4.941417 52.31795,4.940913 52.318513,4.940693 52.31854,4.940257 52.319063,4.940354 52.319163,4.94021 52.319335))",10117.161212519872,26101.105355478812,33132.56777942224,High,Medium,Low,High,Medium,Low,High AC + High Pressure (Stress),Medium AC + Medium Pressure (Balanced),Low AC + Low Pressure (Limited Interest),4651,214,1003,1245,4.6011610406364225,21.565254783917435,26.768436895291337
163,ChIJQ_tKzrkJxkcRa2Yg-YSRmA4,Hotel NH Collection Amsterdam Barbizon Palace,13.822601060456394,25.433218707107212,24.360525506493442,Kop Zeedijk,Burgwallen-Oude Zijde,POINT (4.9004774 52.376547099999996),"POLYGON((4.89708 52.375505,4.897889 52.37516,4.898001 52.375238,4.899233 52.374789,4.899406 52.374749,4.899667 52.374678,4.900201 52.37449,4.900275 52.374486,4.90048 52.374418,4.900587 52.374402,4.901266 52.374174,4.902273 52.376142,4.903254 52.37659,4.902978 52.37669,4.902452 52.377141,4.90196 52.377244,4.900968 52.377242,4.899692 52.377303,4.899141 52.376971,4.89708 52.375505))",6582.025982568656,54871.876829468834,98945.25143890808,Medium,High,Low,High,High,Medium,Medium AC + High Pressure (Caution),High AC + High Pressure (Stress),Low AC + Medium Pressure (Monitor),5808,592,2362,3464,10.192837465564738,40.66804407713499,59.641873278236915
164,ChIJR0UpAL0JxkcRoEaQZ-_2ShY,Monet Garden Hotel,15.097382113072392,22.32175020401072,25.253484207159588,Uilenburg,Nieuwmarkt/Lastage,POINT (4.9073163 52.3699155),"POLYGON((4.901121 52.369622,4.902625 52.368986,4.903716 52.368539,4.903968 52.368447,4.908219 52.370071,4.908707 52.370163,4.909154 52.370386,4.90831 52.370851,4.907323 52.371538,4.906674 52.371924,4.90637 52.372076,4.905795 52.371822,4.904813 52.371415,4.902152 52.370282,4.901635 52.369967,4.901121 52.369622))",228.83242887682945,25394.99769774708,89869.62418461875,Medium,Low,Low,Low,Medium,Medium,Medium AC + Low Pressure (Opportunity),Low AC + Medium Pressure (Monitor),Low AC + Medium Pressure (Monitor),2350,64,705,1347,2.723404255319149,30.0,57.319148936170215
165,ChIJR3KHAscJxkcRCkXnHZs-Wjs,Best Western Dam Square Inn,15.542265554185125,22.13940154056699,25.308897408995545,Nieuwe Kerk e.o.,Burgwallen-Nieuwe Zijde,POINT (4.8926077999999995 52.374359299999995),"POLYGON((4.890589 52.373174,4.890573 52.372947,4.890605 52.372643,4.89137 52.372719,4.891752 52.372725,4.892126 52.372742,4.892975 52.372708,4.893011 52.372707,4.893299 52.3732,4.893565 52.373489,4.894364 52.374067,4.896473 52.375764,4.896266 52.375819,4.895702 52.376036,4.895622 52.376115,4.895472 52.376156,4.895342 52.376181,4.8951 52.376206,4.893582 52.376221,4.89245 52.375459,4.892069 52.375192,4.891934 52.375074,4.891756 52.374874,4.891352 52.374452,4.890938 52.373991,4.89088 52.373892,4.89065 52.373392,4.890589 52.373174))",16652.003124486106,74508.56147563449,113199.12021049169,Medium,Low,Low,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),906,207,497,615,22.8476821192053,54.856512141280355,67.88079470198676
166,ChIJR9_ZzLkJxkcRpxLgKJkegHY,Hotel Old Nickel,15.078639718299264,25.24473945683817,24.729840224114568,Kop Zeedijk,Burgwallen-Oude Zijde,POINT (4.899674699999999 52.376345699999995),"POLYGON((4.89708 52.375505,4.897889 52.37516,4.898001 52.375238,4.899233 52.374789,4.899406 52.374749,4.899667 52.374678,4.900201 52.37449,4.900275 52.374486,4.90048 52.374418,4.900587 52.374402,4.901266 52.374174,4.902273 52.376142,4.903254 52.37659,4.902978 52.37669,4.902452 52.377141,4.90196 52.377244,4.900968 52.377242,4.899692 52.377303,4.899141 52.376971,4.89708 52.375505))",9586.500740009866,57068.24508030477,100785.23274680699,Medium,High,Low,High,High,Medium,Medium AC + High Pressure (Caution),High AC + High Pressure (Stress),Low AC + Medium Pressure (Monitor),1343,307,742,983,22.85927029039464,55.24944154877141,73.19434102755025
167,ChIJR9g2f8EJxkcRqGKXxXdSric,Hotel NH City Centre Amsterdam,14.071710653539672,21.27755451153565,25.50980301767455,Spuistraat-Zuid,Burgwallen-Nieuwe Zijde,POINT (4.88892 52.36972),"POLYGON((4.888855 52.37326,4.888822 52.373147,4.888766 52.373038,4.888509 52.372324,4.888126 52.370301,4.887828 52.368803,4.88784 52.368764,4.887851 52.368726,4.88806 52.368499,4.88854 52.36813,4.889018 52.368517,4.889104 52.368601,4.889189 52.368703,4.889254 52.368804,4.889303 52.368908,4.889353 52.36935,4.88951 52.36971,4.889708 52.370094,4.890062 52.370551,4.8902 52.370688,4.890319 52.370838,4.890595 52.371316,4.890643 52.371422,4.890671 52.37153,4.890679 52.371644,4.890646 52.372251,4.890605 52.372643,4.890573 52.372947,4.890589 52.373174,4.888855 52.37326))",20493.893931919094,85174.58400482376,135510.36035739735,Medium,Low,Medium,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),4912,548,2933,3986,11.156351791530945,59.71091205211726,81.14820846905538
168,ChIJRXBg7PoJxkcRhNGIep5VIBQ,Conscious Hotel Museum Square,20.036711611161117,24.39659789254477,28.68722496992151,Hondecoeterbuurt,Museumkwartier,POINT (4.8773408 52.3549079),"POLYGON((4.876249 52.354804,4.877931 52.352404,4.877493 52.351472,4.879053 52.351194,4.879105 52.351305,4.879146 52.351362,4.87923 52.351439,4.879337 52.351506,4.882137 52.352685,4.882293 52.352768,4.882459 52.352889,4.882336 52.352944,4.882264 52.352987,4.882146 52.353087,4.88172 52.353691,4.880392 52.355517,4.879992 52.356138,4.879341 52.355965,4.879177 52.355902,4.879022 52.355816,4.878443 52.355433,4.878337 52.355376,4.878224 52.355332,4.876249 52.354804))",6677.472455188291,30400.584607794768,70374.47804637394,High,Medium,High,High,Medium,Low,High AC + High Pressure (Stress),Medium AC + Medium Pressure (Balanced),High AC + Low Pressure (Potential),1093,56,396,595,5.123513266239707,36.230558096980786,54.43732845379689
169,ChIJRbeqH8gJxkcRyKux8UOs-WY,A-Train Hotel,14.88017530087018,22.671952456072482,23.828235299624957,Hemelrijk,Burgwallen-Nieuwe Zijde,POINT (4.8963485 52.3784524),"POLYGON((4.892082 52.377032,4.8942 52.376609,4.894422 52.376738,4.894775 52.376916,4.894966 52.37704,4.895104 52.377147,4.895584 52.3776,4.895663 52.377661,4.895748 52.377712,4.89585 52.377757,4.895954 52.377792,4.896895 52.378001,4.897713 52.378678,4.897528 52.378761,4.895468 52.379856,4.895194 52.379624,4.894341 52.37903,4.894004 52.378766,4.893914 52.378696,4.892082 52.377032))",6819.035301211423,55116.352080249955,94729.1530998191,Medium,Low,Low,High,High,Medium,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),1295,81,596,843,6.254826254826256,46.02316602316602,65.0965250965251
170,ChIJRy2BEJUJxkcRMVdwHVMS0r0,Waldorf Astoria Amsterdam,17.71794403111985,22.8447847056516,25.93506594721562,Amstelveldbuurt,Grachtengordel-Zuid,POINT (4.896945 52.364768),"POLYGON((4.895874 52.364754,4.896088 52.36162,4.896345 52.361641,4.896517 52.361667,4.90277 52.362805,4.901557 52.365162,4.901217 52.365779,4.897537 52.365087,4.896908 52.364966,4.895874 52.364754))",4959.08123663871,42909.443786657896,135007.60039467193,Medium,Low,Medium,Medium,Medium,High,Medium AC + Medium Pressure (Balanced),Low AC + Medium Pressure (Monitor),Medium AC + High Pressure (Caution),2762,116,593,1621,4.1998551774076756,21.469949312092687,58.68935553946416
171,ChIJRyW66n0JxkcRT0fgeEGBE-Q,Hotel V Fizeaustraat,18.516235225859795,21.445801735194824,26.17654617483382,Tuindorp Amstelstation,Frankendael,POINT (4.9255584 52.3453606),"POLYGON((4.925571 52.345938,4.925292 52.345929,4.921316 52.345885,4.92077 52.345838,4.920446 52.345796,4.920118 52.345733,4.919545 52.345594,4.919271 52.345237,4.919228 52.345166,4.919168 52.345027,4.91914 52.344864,4.919156 52.3447,4.919403 52.343981,4.919579 52.343664,4.919784 52.343565,4.919908 52.343434,4.920078 52.3433,4.920195 52.343224,4.920449 52.343092,4.920469 52.343051,4.920473 52.342766,4.920613 52.342754,4.920745 52.342722,4.921296 52.342497,4.926073 52.345359,4.925582 52.345665,4.925571 52.345938))",54.333168886696264,1726.7321712437642,15810.260593104204,Medium,Low,Medium,Low,Low,Low,Medium AC + Low Pressure (Opportunity),Low AC + Low Pressure (Limited Interest),Medium AC + Low Pressure (Opportunity),3056,98,186,376,3.2068062827225132,6.0863874345549736,12.30366492146597
172,ChIJS5IrC7gJxkcRE_ZeJo3MgyY,Hotel van Gelder B.V.,9.169897810913637,24.07982854469389,25.380930314991186,Nieuwendijk-Noord,Burgwallen-Nieuwe Zijde,POINT (4.8963399999999995 52.3760538),"POLYGON((4.893582 52.376221,4.8951 52.376206,4.895342 52.376181,4.895472 52.376156,4.895622 52.376115,4.895702 52.376036,4.896266 52.375819,4.896473 52.375764,4.89708 52.375505,4.899141 52.376971,4.899692 52.377303,4.898867 52.377741,4.898667 52.378012,4.898562 52.378122,4.898442 52.378227,4.898062 52.378505,4.897931 52.378579,4.897713 52.378678,4.896895 52.378001,4.895954 52.377792,4.89585 52.377757,4.895748 52.377712,4.895663 52.377661,4.895584 52.3776,4.895104 52.377147,4.894966 52.37704,4.894775 52.376916,4.894422 52.376738,4.8942 52.376609,4.893582 52.376221))",9475.541522775859,64527.21542509455,104608.79745655868,Low,Medium,Low,High,High,Medium,Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),Low AC + Medium Pressure (Monitor),895,163,507,642,18.212290502793298,56.64804469273743,71.73184357541899
173,ChIJS5gOSscJxkcRSLmd0BSCMqs,RHO Hotel Amsterdam,13.56246946030539,22.517258932400356,25.636047765175284,Nes e.o.,Burgwallen-Oude Zijde,POINT (4.8940586 52.3722569),"POLYGON((4.892975 52.372708,4.892921 52.372564,4.892882 52.372372,4.892842 52.371759,4.892803 52.371494,4.892538 52.370449,4.89247 52.370246,4.892049 52.36921,4.892014 52.369051,4.892392 52.369081,4.893512 52.369177,4.893666 52.369217,4.894263 52.369231,4.894755 52.370762,4.894826 52.370898,4.894959 52.371051,4.895204 52.371299,4.895876 52.37186,4.894821 52.372199,4.893836 52.372536,4.893011 52.372707,4.892975 52.372708))",20333.98169160774,77580.99583401853,118230.2700761936,Medium,Low,Medium,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),3463,892,2120,2722,25.758013283280395,61.218596592549815,78.6023678891135
174,ChIJSR-4i8cJxkcRttWzPePqdd4,Delta Hotel City Center,10.77359061601583,24.263482658605966,25.68499112286471,Nieuwe Kerk e.o.,Burgwallen-Nieuwe Zijde,POINT (4.8958065 52.3757528),"POLYGON((4.890589 52.373174,4.890573 52.372947,4.890605 52.372643,4.89137 52.372719,4.891752 52.372725,4.892126 52.372742,4.892975 52.372708,4.893011 52.372707,4.893299 52.3732,4.893565 52.373489,4.894364 52.374067,4.896473 52.375764,4.896266 52.375819,4.895702 52.376036,4.895622 52.376115,4.895472 52.376156,4.895342 52.376181,4.8951 52.376206,4.893582 52.376221,4.89245 52.375459,4.892069 52.375192,4.891934 52.375074,4.891756 52.374874,4.891352 52.374452,4.890938 52.373991,4.89088 52.373892,4.89065 52.373392,4.890589 52.373174))",9644.759030861152,69569.659869539,104808.83928082003,Low,Medium,Medium,High,High,Medium,Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),Medium AC + Medium Pressure (Balanced),1310,262,778,978,20.0,59.38931297709924,74.65648854961832
175,ChIJSRZJ8BYJxkcRPqx6e9f2TEc,Mercure Amsterdam North Station,29.16688283307534,24.48678366353901,25.087931328544116,Elzenhagen-Zuid,Elzenhagen,POINT (4.9312606 52.4025004),"POLYGON((4.922311 52.399355,4.92275 52.398675,4.922987 52.398755,4.923492 52.398531,4.923889 52.398404,4.925099 52.398041,4.926287 52.397559,4.926614 52.397437,4.927131 52.397883,4.928015 52.3986,4.932779 52.402293,4.932191 52.402489,4.931596 52.402676,4.928979 52.403561,4.926912 52.404204,4.925069 52.404802,4.924983 52.404341,4.923801 52.402242,4.923103 52.401239,4.922935 52.400812,4.922832 52.400491,4.92272 52.40006,4.922532 52.399568,4.922439 52.399455,4.922311 52.399355))",267.4678506824535,7863.991777668147,8350.9300553637,High,Medium,Low,Low,Low,Low,High AC + Low Pressure (Potential),Medium AC + Low Pressure (Opportunity),Low AC + Low Pressure (Limited Interest),1013,17,62,66,1.678183613030602,6.1204343534057255,6.515301085883514
176,ChIJSYS0ad0JxkcRgwH1hHDHhBk,Hotel de Looier,24.2964854945379,26.333866593796408,26.105174797146365,Elandsgrachtbuurt,Jordaan,POINT (4.8797125999999995 52.368333299999996),"POLYGON((4.876314 52.372314,4.876179 52.371903,4.876207 52.371843,4.878296 52.368852,4.879075 52.367745,4.882209 52.368764,4.88228 52.368767,4.882603 52.368756,4.882614 52.368932,4.883069 52.373992,4.876314 52.372314))",5025.901277202214,55177.46741215808,139861.19399221617,High,High,Medium,Medium,High,High,High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),Medium AC + High Pressure (Caution),867,54,344,742,6.228373702422145,39.67704728950404,85.58246828143022
177,ChIJSwKdkb8JxkcRUopvIHqSFZg,Tivoli Doelen Amsterdam Hotel,18.272396267157603,23.030197194704755,25.925503163676055,BG-terrein e.o.,Burgwallen-Oude Zijde,POINT (4.89586 52.368359999999996),"POLYGON((4.892392 52.369081,4.892436 52.368964,4.892892 52.368332,4.894147 52.367289,4.894323 52.367287,4.894831 52.367308,4.895052 52.367331,4.895268 52.367368,4.895372 52.367424,4.895474 52.367498,4.895786 52.367811,4.896231 52.368291,4.896366 52.368497,4.898755 52.370995,4.897063 52.371438,4.895876 52.37186,4.895204 52.371299,4.894959 52.371051,4.894826 52.370898,4.894755 52.370762,4.894263 52.369231,4.893666 52.369217,4.893512 52.369177,4.892392 52.369081))",3250.263772405854,66327.84805130734,133629.48440497724,Medium,Low,Medium,Medium,High,High,Medium AC + Medium Pressure (Balanced),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),1641,163,753,1224,9.932967702620353,45.88665447897623,74.58866544789763
178,ChIJT1vCvLkOxkcRu-tMgwn-VZo,Amadi Panorama Hotel,23.225358693368637,35.39991974553737,44.43012401541067,Joris Ivenspleinbuurt,IJburg-West,POINT (4.9881611999999995 52.3593306),"POLYGON((4.986417 52.359966,4.988267 52.358939,4.991883 52.357016,4.995003 52.359156,4.996061 52.358619,5.001559 52.362384,4.997863 52.366616,4.986613 52.360073,4.986417 52.359966))",2667.203091596777,2723.631803979609,2757.3182590582687,High,High,High,Medium,Low,Low,High AC + Medium Pressure (Manageable),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),2288,69,72,90,3.015734265734266,3.146853146853147,3.9335664335664338
179,ChIJTUyp7bkJxkcRULWbTM8-cMw,Mauro Mansion,12.341803723558481,25.478471969820543,24.36615318721059,Kop Zeedijk,Burgwallen-Oude Zijde,POINT (4.9017896 52.375917799999996),"POLYGON((4.89708 52.375505,4.897889 52.37516,4.898001 52.375238,4.899233 52.374789,4.899406 52.374749,4.899667 52.374678,4.900201 52.37449,4.900275 52.374486,4.90048 52.374418,4.900587 52.374402,4.901266 52.374174,4.902273 52.376142,4.903254 52.37659,4.902978 52.37669,4.902452 52.377141,4.90196 52.377244,4.900968 52.377242,4.899692 52.377303,4.899141 52.376971,4.89708 52.375505))",10030.24436770268,52225.14855012881,100485.12563723071,Low,High,Low,High,Medium,Medium,Low AC + High Pressure (Critical),High AC + Medium Pressure (Manageable),Low AC + Medium Pressure (Monitor),165,25,72,104,15.151515151515152,43.63636363636363,63.030303030303024
180,ChIJT_ByMccJxkcRsmdRikWzcwg,Hotel TwentySeven,14.088952929630306,22.102123527098954,25.270880026205557,Nes e.o.,Burgwallen-Oude Zijde,POINT (4.8931290999999995 52.372428199999995),"POLYGON((4.892975 52.372708,4.892921 52.372564,4.892882 52.372372,4.892842 52.371759,4.892803 52.371494,4.892538 52.370449,4.89247 52.370246,4.892049 52.36921,4.892014 52.369051,4.892392 52.369081,4.893512 52.369177,4.893666 52.369217,4.894263 52.369231,4.894755 52.370762,4.894826 52.370898,4.894959 52.371051,4.895204 52.371299,4.895876 52.37186,4.894821 52.372199,4.893836 52.372536,4.893011 52.372707,4.892975 52.372708))",19962.28871347914,75584.58471742585,122303.72219481444,Medium,Low,Low,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),1214,147,439,675,12.108731466227347,36.16144975288303,55.601317957166394
181,ChIJTyNq68gJxkcRE16lM68V_5s,"Max Brown Hotel Canal District, part of Sircle Collection",3.332859911981989,22.89714531937804,24.999750472913217,Langestraat e.o.,Grachtengordel-West,POINT (4.8921651 52.3788729),"POLYGON((4.886206 52.378089,4.889543 52.376955,4.8899 52.376899,4.891315 52.376324,4.892082 52.377032,4.893914 52.378696,4.894004 52.378766,4.893684 52.378901,4.893526 52.378945,4.892009 52.379265,4.89172 52.37927,4.890239 52.379599,4.890134 52.379632,4.889848 52.379731,4.888437 52.380522,4.888166 52.380216,4.887129 52.379096,4.886206 52.378089))",6842.6637614427445,52144.96294469111,95334.77257030093,Low,Low,Low,High,Medium,Medium,Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),Low AC + Medium Pressure (Monitor),1496,107,564,813,7.1524064171122985,37.70053475935829,54.344919786096256
182,ChIJU2-ZZL8JxkcRoJgHqjZkF6w,Citadines Apart'hotel Canal Amsterdam,12.132099679244005,24.15645455797729,27.07899605250387,Weteringbuurt,De Weteringschans,POINT (4.8936259 52.3611724),"POLYGON((4.886829 52.361615,4.886983 52.361539,4.890016 52.36009,4.89012 52.360071,4.890777 52.360025,4.896185 52.359696,4.896211 52.359874,4.896181 52.360253,4.896088 52.36162,4.895908 52.361605,4.888099 52.362673,4.888035 52.362693,4.887968 52.362714,4.887875 52.362774,4.887699 52.362558,4.886829 52.361615))",357.87436276928133,46244.243874362764,124670.4226826728,Low,Medium,High,Low,Medium,High,Low AC + Low Pressure (Limited Interest),Medium AC + Medium Pressure (Balanced),High AC + High Pressure (Stress),58,4,32,42,6.896551724137931,55.172413793103445,72.41379310344827
183,ChIJU7U-rpQJxkcR2IsmDXjZIr0,Prinsengracht Hotel Amsterdam,13.795804420412228,24.088945063656695,27.009266474993122,Vijzelstraatbuurt,Grachtengordel-Zuid,POINT (4.8945248 52.3620556),"POLYGON((4.888035 52.362693,4.888099 52.362673,4.895908 52.361605,4.896088 52.36162,4.895874 52.364754,4.892818 52.36518,4.89053 52.365499,4.890058 52.364952,4.888035 52.362693))",2741.192073672093,42374.51822616894,125683.6585539659,Medium,Medium,High,Medium,Medium,High,Medium AC + Medium Pressure (Balanced),Medium AC + Medium Pressure (Balanced),High AC + High Pressure (Stress),1118,27,379,782,2.415026833631485,33.89982110912344,69.94633273703042
184,ChIJU7yBfLgJxkcR_oeghvkpPI8,Hotel Ben,7.852567068635192,24.658997058053707,24.893624572995925,Oude Kerk e.o.,Burgwallen-Oude Zijde,POINT (4.8967896 52.3748544),"POLYGON((4.893011 52.372707,4.893836 52.372536,4.894821 52.372199,4.895876 52.37186,4.896856 52.372674,4.898724 52.374116,4.899014 52.374374,4.899406 52.374749,4.899233 52.374789,4.898001 52.375238,4.897889 52.37516,4.89708 52.375505,4.896473 52.375764,4.894364 52.374067,4.893565 52.373489,4.893299 52.3732,4.893011 52.372707))",17025.26316943485,63658.01255275996,109811.65860878145,Low,Medium,Low,High,High,High,Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),2020,478,1175,1492,23.66336633663366,58.168316831683164,73.86138613861387
185,ChIJUbbALI4JxkcRQNoIorlNgTY,Hotel Atlantis,14.482032441903028,24.327275302483528,26.928454681576824,Hemonybuurt,Oude Pijp,POINT (4.9024139 52.3553694),"POLYGON((4.899246 52.3581,4.899333 52.357704,4.899795 52.356662,4.901246 52.354828,4.904811 52.355952,4.904997 52.355994,4.906056 52.356169,4.90489 52.358751,4.904634 52.359212,4.904 52.359049,4.901674 52.358595,4.899246 52.3581))",559.8666337773392,20569.33695115935,71239.8619196404,Medium,Medium,High,Low,Low,Medium,Medium AC + Low Pressure (Opportunity),Medium AC + Low Pressure (Opportunity),High AC + Medium Pressure (Manageable),1834,125,394,838,6.815703380588876,21.483097055616142,45.69247546346783
186,ChIJUf8lfZUJxkcR9HdeJ31HK-I,Hotel NH Amsterdam Caransa,21.701255671490493,22.5460974229439,25.92804885516235,Rembrandtplein e.o.,Grachtengordel-Zuid,POINT (4.8972999999999995 52.36625),"POLYGON((4.892818 52.36518,4.895874 52.364754,4.896908 52.364966,4.897537 52.365087,4.901217 52.365779,4.900752 52.366625,4.899284 52.367172,4.898795 52.367263,4.898242 52.36732,4.89725 52.367428,4.897128 52.367428,4.896077 52.367379,4.895268 52.367368,4.895052 52.367331,4.894831 52.367308,4.894323 52.367287,4.894147 52.367289,4.893881 52.36729,4.893807 52.367265,4.893466 52.367042,4.893296 52.366678,4.893155 52.36609,4.893008 52.365641,4.892898 52.365425,4.892818 52.36518))",5854.1634599572435,60572.529079646985,139620.23170531163,High,Low,Medium,High,High,High,High AC + High Pressure (Stress),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),1462,212,627,1130,14.500683994528044,42.886456908344734,77.29138166894664
187,ChIJV8tkPMgJxkcR87qMS_wEtQo,Hotel Multatuli,11.319649400270384,22.214944622739683,23.83993832296697,Hemelrijk,Burgwallen-Nieuwe Zijde,POINT (4.895499 52.378856999999996),"POLYGON((4.892082 52.377032,4.8942 52.376609,4.894422 52.376738,4.894775 52.376916,4.894966 52.37704,4.895104 52.377147,4.895584 52.3776,4.895663 52.377661,4.895748 52.377712,4.89585 52.377757,4.895954 52.377792,4.896895 52.378001,4.897713 52.378678,4.897528 52.378761,4.895468 52.379856,4.895194 52.379624,4.894341 52.37903,4.894004 52.378766,4.893914 52.378696,4.892082 52.377032))",6947.296552102176,57546.09148714575,94387.4653839829,Low,Low,Low,High,High,Medium,Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),1220,90,551,750,7.377049180327869,45.16393442622951,61.47540983606557
188,ChIJVWZIVwsKxkcR4vauw0vYxuk,"Holiday Inn Express Amsterdam - South, an IHG Hotel",16.25336585935518,25.226193538831758,26.739635517784805,Buitenveldert-Zuidwest,Buitenveldert-West,POINT (4.867037 52.325753999999996),"POLYGON((4.855948 52.330258,4.855999 52.330079,4.856132 52.329683,4.856201 52.329683,4.856264 52.329502,4.856333 52.329318,4.856376 52.329173,4.856413 52.328963,4.856427 52.328848,4.856455 52.328034,4.856447 52.327808,4.856339 52.321765,4.856574 52.321769,4.856571 52.321565,4.856752 52.321557,4.85676 52.321416,4.857618 52.321431,4.857635 52.321637,4.857646 52.321673,4.857655 52.321692,4.857669 52.321704,4.857688 52.321717,4.857786 52.321732,4.857868 52.321737,4.862619 52.321826,4.869148 52.321935,4.868884 52.327324,4.868863 52.329141,4.861826 52.329131,4.861819 52.330335,4.861193 52.330328,4.860989 52.3303,4.86076 52.33024,4.860636 52.330216,4.860522 52.330203,4.860292 52.330196,4.860037 52.3302,4.859835 52.330214,4.859063 52.330307,4.858703 52.330332,4.856757 52.330327,4.856474 52.330314,4.856193 52.33029,4.855948 52.330258))",1539.6536753823384,2019.0723565203086,14452.299512141642,Medium,High,Medium,Medium,Low,Low,Medium AC + Medium Pressure (Balanced),High AC + Low Pressure (Potential),Medium AC + Low Pressure (Opportunity),2167,74,99,200,3.4148592524227044,4.568527918781726,9.229349330872173
189,ChIJVfCNNLgJxkcRFhJF9ZjJSA0,De Koopermoolen,15.081071690106896,25.275097340745067,24.709928014586886,Kop Zeedijk,Burgwallen-Oude Zijde,POINT (4.8994444 52.376111099999996),"POLYGON((4.89708 52.375505,4.897889 52.37516,4.898001 52.375238,4.899233 52.374789,4.899406 52.374749,4.899667 52.374678,4.900201 52.37449,4.900275 52.374486,4.90048 52.374418,4.900587 52.374402,4.901266 52.374174,4.902273 52.376142,4.903254 52.37659,4.902978 52.37669,4.902452 52.377141,4.90196 52.377244,4.900968 52.377242,4.899692 52.377303,4.899141 52.376971,4.89708 52.375505))",9275.269692484788,57068.24508030477,100533.79926547168,Medium,High,Low,High,High,Medium,Medium AC + High Pressure (Caution),High AC + High Pressure (Stress),Low AC + Medium Pressure (Monitor),843,173,456,621,20.52194543297746,54.092526690391466,73.66548042704626
